Year,Site,Replicate,Fortnight exposed,Fortnight start date,Fortnight end date,Assessment,Batch assessment,Assessment date,Younger foliage score_Updated ,Older foliage score_Updated ,Sampled,Pp,Pk,Pp+Pk
2,Yellow,1,17,07/15/2019,07/30/2019,21,5,09/26/2019,0,0,,,,
2,Yellow,2,17,07/15/2019,07/30/2019,21,5,09/26/2019,0,0,,,,
2,Yellow,3,17,07/15/2019,07/30/2019,21,5,09/26/2019,0,0,,,,
2,Yellow,4,17,07/15/2019,07/30/2019,21,5,09/26/2019,0,0,,,,
2,Yellow,5,17,07/15/2019,07/30/2019,21,5,09/26/2019,0,0,,,,
2,Yellow,6,17,07/15/2019,07/30/2019,21,5,09/26/2019,0,0,,,,
2,Yellow,7,17,07/15/2019,07/30/2019,21,5,09/26/2019,0,0,,,,
2,Blue,1,18,07/31/2019,08/14/2019,18,1,08/15/2019,0,0,,,,
2,Blue,2,18,07/31/2019,08/14/2019,18,1,08/15/2019,0,0,,,,
2,Blue,3,18,07/31/2019,08/14/2019,18,1,08/15/2019,0,0,,,,
2,Blue,4,18,07/31/2019,08/14/2019,18,1,08/15/2019,0,0,,,,
2,Blue,5,18,07/31/2019,08/14/2019,18,1,08/15/2019,0,0,,,,
2,Blue,6,18,07/31/2019,08/14/2019,18,1,08/15/2019,0,0,,,,
2,Blue,7,18,07/31/2019,08/14/2019,18,1,08/15/2019,0,0,,,,
2,Green,1,18,07/30/2019,08/13/2019,18,1,08/15/2019,0,0,,,,
2,Green,2,18,07/30/2019,08/13/2019,18,1,08/15/2019,0,0,,,,
2,Green,3,18,07/30/2019,08/13/2019,18,1,08/15/2019,0,0,,,,
2,Green,4,18,07/30/2019,08/13/2019,18,1,08/15/2019,0,0,,,,
2,Green,5,18,07/30/2019,08/13/2019,18,1,08/15/2019,0,0,,,,
2,Green,6,18,07/30/2019,08/13/2019,18,1,08/15/2019,0,0,,,,
2,Green,7,18,07/30/2019,08/13/2019,18,1,08/15/2019,0,0,,,,
2,Red,1,18,07/31/2019,08/14/2019,18,1,08/15/2019,0,0,,,,
2,Red,2,18,07/31/2019,08/14/2019,18,1,08/15/2019,0,0,,,,
2,Red,3,18,07/31/2019,08/14/2019,18,1,08/15/2019,0,0,,,,
2,Red,4,18,07/31/2019,08/14/2019,18,1,08/15/2019,0,0,,,,
2,Red,5,18,07/31/2019,08/14/2019,18,1,08/15/2019,0,0,,,,
2,Red,6,18,07/31/2019,08/14/2019,18,1,08/15/2019,0,0,,,,
2,Red,7,18,07/31/2019,08/14/2019,18,1,08/15/2019,0,0,,,,
2,Yellow,1,18,07/30/2019,08/13/2019,18,1,08/15/2019,0,0,,,,
2,Yellow,2,18,07/30/2019,08/13/2019,18,1,08/15/2019,0,0,,,,
2,Yellow,3,18,07/30/2019,08/13/2019,18,1,08/15/2019,0,0,,,,
2,Yellow,4,18,07/30/2019,08/13/2019,18,1,08/15/2019,0,0,,,,
2,Yellow,5,18,07/30/2019,08/13/2019,18,1,08/15/2019,0,0,,,,
2,Yellow,6,18,07/30/2019,08/13/2019,18,1,08/15/2019,0,0,,,,
2,Yellow,7,18,07/30/2019,08/13/2019,18,1,08/15/2019,0,0,,,,
2,Blue,1,18,07/31/2019,08/14/2019,19,2,08/28/2019,0,0,,,,
2,Blue,2,18,07/31/2019,08/14/2019,19,2,08/28/2019,0,0,,,,
2,Blue,3,18,07/31/2019,08/14/2019,19,2,08/28/2019,0,0,,,,
2,Blue,4,18,07/31/2019,08/14/2019,19,2,08/28/2019,0,0,,,,
2,Blue,5,18,07/31/2019,08/14/2019,19,2,08/28/2019,0,0,,,,
2,Blue,6,18,07/31/2019,08/14/2019,19,2,08/28/2019,0,0,,,,
2,Blue,7,18,07/31/2019,08/14/2019,19,2,08/28/2019,0,0,,,,
2,Green,1,18,07/30/2019,08/13/2019,19,2,08/28/2019,0,0,,,,
2,Green,2,18,07/30/2019,08/13/2019,19,2,08/28/2019,0,0,,,,
2,Green,3,18,07/30/2019,08/13/2019,19,2,08/28/2019,0,0,,,,
2,Green,4,18,07/30/2019,08/13/2019,19,2,08/28/2019,0,0,,,,
2,Green,5,18,07/30/2019,08/13/2019,19,2,08/28/2019,0,0,,,,
2,Green,6,18,07/30/2019,08/13/2019,19,2,08/28/2019,0,0,,,,
2,Green,7,18,07/30/2019,08/13/2019,19,2,08/28/2019,,,,,,
2,Red,1,18,07/31/2019,08/14/2019,19,2,08/28/2019,0,0,,,,
2,Red,2,18,07/31/2019,08/14/2019,19,2,08/28/2019,0,0,,,,
2,Red,3,18,07/31/2019,08/14/2019,19,2,08/28/2019,0,0,,,,
2,Red,4,18,07/31/2019,08/14/2019,19,2,08/28/2019,0,0,,,,
2,Red,5,18,07/31/2019,08/14/2019,19,2,08/28/2019,0,0,,,,
2,Red,6,18,07/31/2019,08/14/2019,19,2,08/28/2019,0,0,,,,
2,Red,7,18,07/31/2019,08/14/2019,19,2,08/28/2019,0,0,,,,
2,Yellow,1,18,07/30/2019,08/13/2019,19,2,08/28/2019,0,0,,,,
2,Yellow,2,18,07/30/2019,08/13/2019,19,2,08/28/2019,0,0,,,,
2,Yellow,3,18,07/30/2019,08/13/2019,19,2,08/28/2019,0,0,,,,
2,Yellow,4,18,07/30/2019,08/13/2019,19,2,08/28/2019,0,0,,,,
2,Yellow,5,18,07/30/2019,08/13/2019,19,2,08/28/2019,0,0,,,,
2,Yellow,6,18,07/30/2019,08/13/2019,19,2,08/28/2019,0,0,,,,
2,Yellow,7,18,07/30/2019,08/13/2019,19,2,08/28/2019,,,,,,
2,Blue,1,18,07/31/2019,08/14/2019,20,3,09/12/2019,0,0,,,,
2,Blue,2,18,07/31/2019,08/14/2019,20,3,09/12/2019,0,0,,,,
2,Blue,3,18,07/31/2019,08/14/2019,20,3,09/12/2019,0,0,,,,
2,Blue,4,18,07/31/2019,08/14/2019,20,3,09/12/2019,0,0,,,,
2,Blue,5,18,07/31/2019,08/14/2019,20,3,09/12/2019,0,0,,,,
2,Blue,6,18,07/31/2019,08/14/2019,20,3,09/12/2019,0,0,,,,
2,Blue,7,18,07/31/2019,08/14/2019,20,3,09/12/2019,,,,,,
2,Green,1,18,07/30/2019,08/13/2019,20,3,09/12/2019,0,0,,,,
2,Green,2,18,07/30/2019,08/13/2019,20,3,09/12/2019,0,0,,,,
2,Green,3,18,07/30/2019,08/13/2019,20,3,09/12/2019,0,0,,,,
2,Green,4,18,07/30/2019,08/13/2019,20,3,09/12/2019,0,0,,,,
2,Green,5,18,07/30/2019,08/13/2019,20,3,09/12/2019,0,0,,,,
2,Green,6,18,07/30/2019,08/13/2019,20,3,09/12/2019,0,0,,,,
2,Green,7,18,07/30/2019,08/13/2019,20,3,09/12/2019,,,,,,
2,Red,1,18,07/31/2019,08/14/2019,20,3,09/12/2019,0,0,,,,
2,Red,2,18,07/31/2019,08/14/2019,20,3,09/12/2019,0,0,,,,
2,Red,3,18,07/31/2019,08/14/2019,20,3,09/12/2019,0,0,,,,
2,Red,4,18,07/31/2019,08/14/2019,20,3,09/12/2019,0,0,,,,
2,Red,5,18,07/31/2019,08/14/2019,20,3,09/12/2019,0,0,,,,
2,Red,6,18,07/31/2019,08/14/2019,20,3,09/12/2019,0,0,,,,
2,Red,7,18,07/31/2019,08/14/2019,20,3,09/12/2019,,,,,,
2,Yellow,1,18,07/30/2019,08/13/2019,20,3,09/12/2019,0,0,,,,
2,Yellow,2,18,07/30/2019,08/13/2019,20,3,09/12/2019,0,0,,,,
2,Yellow,3,18,07/30/2019,08/13/2019,20,3,09/12/2019,0,0,,,,
2,Yellow,4,18,07/30/2019,08/13/2019,20,3,09/12/2019,0,0,,,,
2,Yellow,5,18,07/30/2019,08/13/2019,20,3,09/12/2019,0,0,,,,
2,Yellow,6,18,07/30/2019,08/13/2019,20,3,09/12/2019,0,0,,,,
2,Yellow,7,18,07/30/2019,08/13/2019,20,3,09/12/2019,,,,,,
2,Blue,1,18,07/31/2019,08/14/2019,21,4,09/26/2019,0,0,,,,
2,Blue,2,18,07/31/2019,08/14/2019,21,4,09/26/2019,0,0,,,,
2,Blue,3,18,07/31/2019,08/14/2019,21,4,09/26/2019,0,0,,,,
2,Blue,4,18,07/31/2019,08/14/2019,21,4,09/26/2019,0,0,,,,
2,Blue,5,18,07/31/2019,08/14/2019,21,4,09/26/2019,0,0,,,,
2,Blue,6,18,07/31/2019,08/14/2019,21,4,09/26/2019,0,0,,,,
2,Blue,7,18,07/31/2019,08/14/2019,21,4,09/26/2019,0,,,,,
2,Green,1,18,07/30/2019,08/13/2019,21,4,09/26/2019,0,0,,,,
2,Green,2,18,07/30/2019,08/13/2019,21,4,09/26/2019,0,0,,,,
2,Green,3,18,07/30/2019,08/13/2019,21,4,09/26/2019,0,0,,,,
2,Green,4,18,07/30/2019,08/13/2019,21,4,09/26/2019,0,0,,,,
2,Green,5,18,07/30/2019,08/13/2019,21,4,09/26/2019,0,0,,,,
2,Green,6,18,07/30/2019,08/13/2019,21,4,09/26/2019,0,0,,,,
2,Green,7,18,07/30/2019,08/13/2019,21,4,09/26/2019,,,,,,
2,Red,1,18,07/31/2019,08/14/2019,21,4,09/26/2019,0,0,,,,
2,Red,2,18,07/31/2019,08/14/2019,21,4,09/26/2019,0,0,,,,
2,Red,3,18,07/31/2019,08/14/2019,21,4,09/26/2019,0,0,,,,
2,Red,4,18,07/31/2019,08/14/2019,21,4,09/26/2019,0,0,,,,
2,Red,5,18,07/31/2019,08/14/2019,21,4,09/26/2019,0,0,,,,
2,Red,6,18,07/31/2019,08/14/2019,21,4,09/26/2019,0,0,,,,
2,Red,7,18,07/31/2019,08/14/2019,21,4,09/26/2019,,,,,,
2,Yellow,1,18,07/30/2019,08/13/2019,21,4,09/26/2019,0,0,,,,
2,Yellow,2,18,07/30/2019,08/13/2019,21,4,09/26/2019,0,0,,,,
2,Yellow,3,18,07/30/2019,08/13/2019,21,4,09/26/2019,0,0,,,,
2,Yellow,4,18,07/30/2019,08/13/2019,21,4,09/26/2019,0,0,,,,
2,Yellow,5,18,07/30/2019,08/13/2019,21,4,09/26/2019,0,0,,,,
2,Yellow,6,18,07/30/2019,08/13/2019,21,4,09/26/2019,0,0,,,,
2,Yellow,7,18,07/30/2019,08/13/2019,21,4,09/26/2019,,,,,,
2,Blue,1,18,07/31/2019,08/14/2019,22,5,10/10/2019,0,0,,,,
2,Blue,2,18,07/31/2019,08/14/2019,22,5,10/10/2019,0,0,,,,
2,Blue,3,18,07/31/2019,08/14/2019,22,5,10/10/2019,0,0,,,,
2,Blue,4,18,07/31/2019,08/14/2019,22,5,10/10/2019,0,0,,,,
2,Blue,5,18,07/31/2019,08/14/2019,22,5,10/10/2019,0,0,,,,
2,Blue,6,18,07/31/2019,08/14/2019,22,5,10/10/2019,0,0,,,,
2,Blue,7,18,07/31/2019,08/14/2019,22,5,10/10/2019,,,,,,
2,Green,1,18,07/30/2019,08/13/2019,22,5,10/10/2019,0,0,,,,
2,Green,2,18,07/30/2019,08/13/2019,22,5,10/10/2019,0,0,,,,
2,Green,3,18,07/30/2019,08/13/2019,22,5,10/10/2019,0,0,,,,
2,Green,4,18,07/30/2019,08/13/2019,22,5,10/10/2019,0,0,,,,
2,Green,5,18,07/30/2019,08/13/2019,22,5,10/10/2019,0,0,,,,
2,Green,6,18,07/30/2019,08/13/2019,22,5,10/10/2019,0,0,,,,
2,Green,7,18,07/30/2019,08/13/2019,22,5,10/10/2019,,,,,,
2,Red,1,18,07/31/2019,08/14/2019,22,5,10/10/2019,0,0,,,,
2,Red,2,18,07/31/2019,08/14/2019,22,5,10/10/2019,0,0,,,,
2,Red,3,18,07/31/2019,08/14/2019,22,5,10/10/2019,0,0,,,,
2,Red,4,18,07/31/2019,08/14/2019,22,5,10/10/2019,0,0,,,,
2,Red,5,18,07/31/2019,08/14/2019,22,5,10/10/2019,0,0,,,,
2,Red,6,18,07/31/2019,08/14/2019,22,5,10/10/2019,0,0,,,,
2,Red,7,18,07/31/2019,08/14/2019,22,5,10/10/2019,,,,,,
2,Yellow,1,18,07/30/2019,08/13/2019,22,5,10/10/2019,0,0,,,,
2,Yellow,2,18,07/30/2019,08/13/2019,22,5,10/10/2019,0,0,,,,
2,Yellow,3,18,07/30/2019,08/13/2019,22,5,10/10/2019,0,0,,,,
2,Yellow,4,18,07/30/2019,08/13/2019,22,5,10/10/2019,0,0,,,,
2,Yellow,5,18,07/30/2019,08/13/2019,22,5,10/10/2019,0,0,,,,
2,Yellow,6,18,07/30/2019,08/13/2019,22,5,10/10/2019,0,0,,,,
2,Yellow,7,18,07/30/2019,08/13/2019,22,5,10/10/2019,,,,,,
2,Blue,1,19,08/14/2019,08/27/2019,19,1,08/28/2019,0,0,,,,
2,Blue,2,19,08/14/2019,08/27/2019,19,1,08/28/2019,0,0,,,,
2,Blue,3,19,08/14/2019,08/27/2019,19,1,08/28/2019,0,0,,,,
2,Blue,4,19,08/14/2019,08/27/2019,19,1,08/28/2019,0,0,,,,
2,Blue,5,19,08/14/2019,08/27/2019,19,1,08/28/2019,0,0,,,,
2,Blue,6,19,08/14/2019,08/27/2019,19,1,08/28/2019,0,0,,,,
2,Blue,7,19,08/14/2019,08/27/2019,19,1,08/28/2019,0,0,,,,
2,Green,1,19,08/13/2019,08/26/2019,19,1,08/28/2019,0,0,,,,
2,Green,2,19,08/13/2019,08/26/2019,19,1,08/28/2019,0,0,,,,
2,Green,3,19,08/13/2019,08/26/2019,19,1,08/28/2019,0,0,,,,
2,Green,4,19,08/13/2019,08/26/2019,19,1,08/28/2019,0,0,,,,
2,Green,5,19,08/13/2019,08/26/2019,19,1,08/28/2019,0,0,,,,
2,Green,6,19,08/13/2019,08/26/2019,19,1,08/28/2019,0,0,,,,
2,Green,7,19,08/13/2019,08/26/2019,19,1,08/28/2019,0,0,,,,
2,Red,1,19,08/14/2019,08/27/2019,19,1,08/28/2019,0,0,,,,
2,Red,2,19,08/14/2019,08/27/2019,19,1,08/28/2019,0,0,,,,
2,Red,3,19,08/14/2019,08/27/2019,19,1,08/28/2019,0,0,,,,
2,Red,4,19,08/14/2019,08/27/2019,19,1,08/28/2019,0,0,,,,
2,Red,5,19,08/14/2019,08/27/2019,19,1,08/28/2019,0,0,,,,
2,Red,6,19,08/14/2019,08/27/2019,19,1,08/28/2019,0,0,,,,
2,Red,7,19,08/14/2019,08/27/2019,19,1,08/28/2019,0,0,,,,
2,Yellow,1,19,08/13/2019,08/26/2019,19,1,08/28/2019,0,0,,,,
2,Yellow,2,19,08/13/2019,08/26/2019,19,1,08/28/2019,0,0,,,,
2,Yellow,3,19,08/13/2019,08/26/2019,19,1,08/28/2019,0,0,,,,
2,Yellow,4,19,08/13/2019,08/26/2019,19,1,08/28/2019,0,0,,,,
2,Yellow,5,19,08/13/2019,08/26/2019,19,1,08/28/2019,0,0,,,,
2,Yellow,6,19,08/13/2019,08/26/2019,19,1,08/28/2019,0,0,,,,
2,Yellow,7,19,08/13/2019,08/26/2019,19,1,08/28/2019,,,,,,
2,Blue,1,19,08/14/2019,08/27/2019,20,2,09/12/2019,0,0,,,,
2,Blue,2,19,08/14/2019,08/27/2019,20,2,09/12/2019,0,0,,,,
2,Blue,3,19,08/14/2019,08/27/2019,20,2,09/12/2019,0,0,,,,
2,Blue,4,19,08/14/2019,08/27/2019,20,2,09/12/2019,0,0,,,,
2,Blue,5,19,08/14/2019,08/27/2019,20,2,09/12/2019,0,0,,,,
2,Blue,6,19,08/14/2019,08/27/2019,20,2,09/12/2019,0,0,,,,
2,Blue,7,19,08/14/2019,08/27/2019,20,2,09/12/2019,,,,,,
2,Green,1,19,08/13/2019,08/26/2019,20,2,09/12/2019,0,0,,,,
2,Green,2,19,08/13/2019,08/26/2019,20,2,09/12/2019,0,0,,,,
2,Green,3,19,08/13/2019,08/26/2019,20,2,09/12/2019,0,0,,,,
2,Green,4,19,08/13/2019,08/26/2019,20,2,09/12/2019,0,0,,,,
2,Green,5,19,08/13/2019,08/26/2019,20,2,09/12/2019,0,0,,,,
2,Green,6,19,08/13/2019,08/26/2019,20,2,09/12/2019,0,0,,,,
2,Green,7,19,08/13/2019,08/26/2019,20,2,09/12/2019,,,,,,
2,Red,1,19,08/14/2019,08/27/2019,20,2,09/12/2019,0,0,,,,
2,Red,2,19,08/14/2019,08/27/2019,20,2,09/12/2019,0,0,,,,
2,Red,3,19,08/14/2019,08/27/2019,20,2,09/12/2019,0,0,,,,
2,Red,4,19,08/14/2019,08/27/2019,20,2,09/12/2019,0,0,,,,
2,Red,5,19,08/14/2019,08/27/2019,20,2,09/12/2019,0,0,,,,
2,Red,6,19,08/14/2019,08/27/2019,20,2,09/12/2019,0,0,,,,
2,Red,7,19,08/14/2019,08/27/2019,20,2,09/12/2019,,,,,,
2,Yellow,1,19,08/13/2019,08/26/2019,20,2,09/12/2019,0,0,,,,
2,Yellow,2,19,08/13/2019,08/26/2019,20,2,09/12/2019,0,0,,,,
2,Yellow,3,19,08/13/2019,08/26/2019,20,2,09/12/2019,0,0,,,,
2,Yellow,4,19,08/13/2019,08/26/2019,20,2,09/12/2019,0,0,,,,
2,Yellow,5,19,08/13/2019,08/26/2019,20,2,09/12/2019,0,0,,,,
2,Yellow,6,19,08/13/2019,08/26/2019,20,2,09/12/2019,0,0,,,,
2,Yellow,7,19,08/13/2019,08/26/2019,20,2,09/12/2019,,,,,,
2,Blue,1,19,08/14/2019,08/27/2019,21,3,09/26/2019,0,0,,,,
2,Blue,2,19,08/14/2019,08/27/2019,21,3,09/26/2019,0,0,,,,
2,Blue,3,19,08/14/2019,08/27/2019,21,3,09/26/2019,0,0,,,,
2,Blue,4,19,08/14/2019,08/27/2019,21,3,09/26/2019,0,0,,,,
2,Blue,5,19,08/14/2019,08/27/2019,21,3,09/26/2019,0,0,,,,
2,Blue,6,19,08/14/2019,08/27/2019,21,3,09/26/2019,0,0,,,,
2,Blue,7,19,08/14/2019,08/27/2019,21,3,09/26/2019,,,,,,
2,Green,1,19,08/13/2019,08/26/2019,21,3,09/26/2019,0,0,,,,
2,Green,2,19,08/13/2019,08/26/2019,21,3,09/26/2019,0,0,,,,
2,Green,3,19,08/13/2019,08/26/2019,21,3,09/26/2019,0,0,,,,
2,Green,4,19,08/13/2019,08/26/2019,21,3,09/26/2019,0,0,,,,
2,Green,5,19,08/13/2019,08/26/2019,21,3,09/26/2019,0,0,,,,
2,Green,6,19,08/13/2019,08/26/2019,21,3,09/26/2019,0,0,,,,
2,Green,7,19,08/13/2019,08/26/2019,21,3,09/26/2019,,,,,,
2,Red,1,19,08/14/2019,08/27/2019,21,3,09/26/2019,0,0,,,,
2,Red,2,19,08/14/2019,08/27/2019,21,3,09/26/2019,0,0,,,,
2,Red,3,19,08/14/2019,08/27/2019,21,3,09/26/2019,0,0,,,,
2,Red,4,19,08/14/2019,08/27/2019,21,3,09/26/2019,0,0,,,,
2,Red,5,19,08/14/2019,08/27/2019,21,3,09/26/2019,0,0,,,,
2,Red,6,19,08/14/2019,08/27/2019,21,3,09/26/2019,0,0,,,,
2,Red,7,19,08/14/2019,08/27/2019,21,3,09/26/2019,,,,,,
2,Yellow,1,19,08/13/2019,08/26/2019,21,3,09/26/2019,0,0,,,,
2,Yellow,2,19,08/13/2019,08/26/2019,21,3,09/26/2019,0,0,,,,
2,Yellow,3,19,08/13/2019,08/26/2019,21,3,09/26/2019,0,0,,,,
2,Yellow,4,19,08/13/2019,08/26/2019,21,3,09/26/2019,0,0,,,,
2,Yellow,5,19,08/13/2019,08/26/2019,21,3,09/26/2019,0,0,,,,
2,Yellow,6,19,08/13/2019,08/26/2019,21,3,09/26/2019,0,0,,,,
2,Yellow,7,19,08/13/2019,08/26/2019,21,3,09/26/2019,,,,,,
2,Blue,1,19,08/14/2019,08/27/2019,22,4,10/10/2019,0,0,,,,
2,Blue,2,19,08/14/2019,08/27/2019,22,4,10/10/2019,0,0,,,,
2,Blue,3,19,08/14/2019,08/27/2019,22,4,10/10/2019,0,0,,,,
2,Blue,4,19,08/14/2019,08/27/2019,22,4,10/10/2019,0,0,,,,
2,Blue,5,19,08/14/2019,08/27/2019,22,4,10/10/2019,0,0,,,,
2,Blue,6,19,08/14/2019,08/27/2019,22,4,10/10/2019,0,0,,,,
2,Blue,7,19,08/14/2019,08/27/2019,22,4,10/10/2019,,,,,,
2,Green,1,19,08/13/2019,08/26/2019,22,4,10/10/2019,0,0,,,,
2,Green,2,19,08/13/2019,08/26/2019,22,4,10/10/2019,0,0,,,,
2,Green,3,19,08/13/2019,08/26/2019,22,4,10/10/2019,0,0,,,,
2,Green,4,19,08/13/2019,08/26/2019,22,4,10/10/2019,0,0,,,,
2,Green,5,19,08/13/2019,08/26/2019,22,4,10/10/2019,0,0,,,,
2,Green,6,19,08/13/2019,08/26/2019,22,4,10/10/2019,0,0,,,,
2,Green,7,19,08/13/2019,08/26/2019,22,4,10/10/2019,,,,,,
2,Red,1,19,08/14/2019,08/27/2019,22,4,10/10/2019,0,0,,,,
2,Red,2,19,08/14/2019,08/27/2019,22,4,10/10/2019,0,0,,,,
2,Red,3,19,08/14/2019,08/27/2019,22,4,10/10/2019,0,0,,,,
2,Red,4,19,08/14/2019,08/27/2019,22,4,10/10/2019,0,0,,,,
2,Red,5,19,08/14/2019,08/27/2019,22,4,10/10/2019,0,0,,,,
2,Red,6,19,08/14/2019,08/27/2019,22,4,10/10/2019,0,0,,,,
2,Red,7,19,08/14/2019,08/27/2019,22,4,10/10/2019,,,,,,
2,Yellow,1,19,08/13/2019,08/26/2019,22,4,10/10/2019,0,0,,,,
2,Yellow,2,19,08/13/2019,08/26/2019,22,4,10/10/2019,0,0,,,,
2,Yellow,3,19,08/13/2019,08/26/2019,22,4,10/10/2019,0,0,,,,
2,Yellow,4,19,08/13/2019,08/26/2019,22,4,10/10/2019,0,0,,,,
2,Yellow,5,19,08/13/2019,08/26/2019,22,4,10/10/2019,0,0,,,,
2,Yellow,6,19,08/13/2019,08/26/2019,22,4,10/10/2019,0,0,,,,
2,Yellow,7,19,08/13/2019,08/26/2019,22,4,10/10/2019,,,,,,
2,Blue,1,19,08/14/2019,08/27/2019,23,5,10/24/2019,0,0,,,,
2,Blue,2,19,08/14/2019,08/27/2019,23,5,10/24/2019,0,0,,,,
2,Blue,3,19,08/14/2019,08/27/2019,23,5,10/24/2019,0,0,,,,
2,Blue,4,19,08/14/2019,08/27/2019,23,5,10/24/2019,0,0,,,,
2,Blue,5,19,08/14/2019,08/27/2019,23,5,10/24/2019,0,0,,,,
2,Blue,6,19,08/14/2019,08/27/2019,23,5,10/24/2019,0,0,,,,
2,Blue,7,19,08/14/2019,08/27/2019,23,5,10/24/2019,,,,,,
2,Green,1,19,08/13/2019,08/26/2019,23,5,10/24/2019,0,0,,,,
2,Green,2,19,08/13/2019,08/26/2019,23,5,10/24/2019,0,0,,,,
2,Green,3,19,08/13/2019,08/26/2019,23,5,10/24/2019,0,0,,,,
2,Green,4,19,08/13/2019,08/26/2019,23,5,10/24/2019,0,0,,,,
2,Green,5,19,08/13/2019,08/26/2019,23,5,10/24/2019,0,0,,,,
2,Green,6,19,08/13/2019,08/26/2019,23,5,10/24/2019,0,0,,,,
2,Green,7,19,08/13/2019,08/26/2019,23,5,10/24/2019,,,,,,
2,Red,1,19,08/14/2019,08/27/2019,23,5,10/24/2019,0,0,,,,
2,Red,2,19,08/14/2019,08/27/2019,23,5,10/24/2019,0,0,,,,
2,Red,3,19,08/14/2019,08/27/2019,23,5,10/24/2019,0,0,,,,
2,Red,4,19,08/14/2019,08/27/2019,23,5,10/24/2019,0,0,,,,
2,Red,5,19,08/14/2019,08/27/2019,23,5,10/24/2019,0,0,,,,
2,Red,6,19,08/14/2019,08/27/2019,23,5,10/24/2019,0,0,,,,
2,Red,7,19,08/14/2019,08/27/2019,23,5,10/24/2019,,,,,,
2,Yellow,1,19,08/13/2019,08/26/2019,23,5,10/24/2019,0,0,,,,
2,Yellow,2,19,08/13/2019,08/26/2019,23,5,10/24/2019,0,0,,,,
2,Yellow,3,19,08/13/2019,08/26/2019,23,5,10/24/2019,0,0,,,,
2,Yellow,4,19,08/13/2019,08/26/2019,23,5,10/24/2019,0,0,,,,
2,Yellow,5,19,08/13/2019,08/26/2019,23,5,10/24/2019,0,0,,,,
2,Yellow,6,19,08/13/2019,08/26/2019,23,5,10/24/2019,0,0,,,,
2,Yellow,7,19,08/13/2019,08/26/2019,23,5,10/24/2019,,,,,,
2,Blue,1,20,08/27/2019,09/10/2019,20,1,09/12/2019,0,0,,,,
2,Blue,2,20,08/27/2019,09/10/2019,20,1,09/12/2019,0,0,,,,
2,Blue,3,20,08/27/2019,09/10/2019,20,1,09/12/2019,0,0,,,,
2,Blue,4,20,08/27/2019,09/10/2019,20,1,09/12/2019,0,0,,,,
2,Blue,5,20,08/27/2019,09/10/2019,20,1,09/12/2019,0,0,,,,
2,Blue,6,20,08/27/2019,09/10/2019,20,1,09/12/2019,0,0,,,,
2,Blue,7,20,08/27/2019,09/10/2019,20,1,09/12/2019,,,,,,
2,Green,1,20,08/26/2019,09/09/2019,20,1,09/12/2019,0,0,,,,
2,Green,2,20,08/26/2019,09/09/2019,20,1,09/12/2019,0,0,,,,
2,Green,3,20,08/26/2019,09/09/2019,20,1,09/12/2019,0,0,,,,
2,Green,4,20,08/26/2019,09/09/2019,20,1,09/12/2019,0,0,,,,
2,Green,5,20,08/26/2019,09/09/2019,20,1,09/12/2019,0,0,,,,
2,Green,6,20,08/26/2019,09/09/2019,20,1,09/12/2019,0,0,,,,
2,Green,7,20,08/26/2019,09/09/2019,20,1,09/12/2019,,,,,,
2,Red,1,20,08/27/2019,09/10/2019,20,1,09/12/2019,0,0,,,,
2,Red,2,20,08/27/2019,09/10/2019,20,1,09/12/2019,0,0,,,,
2,Red,3,20,08/27/2019,09/10/2019,20,1,09/12/2019,0,0,,,,
2,Red,4,20,08/27/2019,09/10/2019,20,1,09/12/2019,0,0,,,,
2,Red,5,20,08/27/2019,09/10/2019,20,1,09/12/2019,0,0,,,,
2,Red,6,20,08/27/2019,09/10/2019,20,1,09/12/2019,0,0,,,,
2,Red,7,20,08/27/2019,09/10/2019,20,1,09/12/2019,,,,,,
2,Yellow,1,20,08/26/2019,09/09/2019,20,1,09/12/2019,0,0,,,,
2,Yellow,2,20,08/26/2019,09/09/2019,20,1,09/12/2019,0,0,,,,
2,Yellow,3,20,08/26/2019,09/09/2019,20,1,09/12/2019,0,0,,,,
2,Yellow,4,20,08/26/2019,09/09/2019,20,1,09/12/2019,0,0,,,,
2,Yellow,5,20,08/26/2019,09/09/2019,20,1,09/12/2019,0,0,,,,
2,Yellow,6,20,08/26/2019,09/09/2019,20,1,09/12/2019,0,0,,,,
2,Yellow,7,20,08/26/2019,09/09/2019,20,1,09/12/2019,,,,,,
2,Blue,1,20,08/27/2019,09/10/2019,21,2,09/26/2019,0,0,,,,
2,Blue,2,20,08/27/2019,09/10/2019,21,2,09/26/2019,0,0,,,,
2,Blue,3,20,08/27/2019,09/10/2019,21,2,09/26/2019,0,0,,,,
2,Blue,4,20,08/27/2019,09/10/2019,21,2,09/26/2019,0,0,,,,
2,Blue,5,20,08/27/2019,09/10/2019,21,2,09/26/2019,0,0,,,,
2,Blue,6,20,08/27/2019,09/10/2019,21,2,09/26/2019,0,0,,,,
2,Blue,7,20,08/27/2019,09/10/2019,21,2,09/26/2019,,,,,,
2,Green,1,20,08/26/2019,09/09/2019,21,2,09/26/2019,0,0,,,,
2,Green,2,20,08/26/2019,09/09/2019,21,2,09/26/2019,0,0,,,,
2,Green,3,20,08/26/2019,09/09/2019,21,2,09/26/2019,0,0,,,,
2,Green,4,20,08/26/2019,09/09/2019,21,2,09/26/2019,0,0,,,,
